,0,1
145,702 19,"[u'patient', u'biolog', u'blood', u'model', u'genom', u'genet', u'specif', u'gene', u'therapi', u'protein', u'drug', u'tissu', u'diseas', u'express', u'pcr', u'glucos', u'cancer', u'melt', u'biosensor', u'assai', u'content', u'molecular', u'frozen', u'diabet', u'acid', u'sequenc', u'food', u'cell', u'select', u'human', u'number', u'method', u'pathwai', u'dna', u'synthet', u'clinic', u'copi', u'insulin', u'composit', u'peptid', u'individu', u'dose', u'biomark', u'analysi', u'treatment', u'databas', u'identif', u'multiplex', u'brain', u'famili']"
146,435  6,"[u'shrna', u'nontyp', u'otiti', u'microrna', u'chek1', u'megakaryocytopoiesi', u'atr', u'haemophilu', u'atm', u'nucleosid', u'set', u'cancer', u'7', u'fingerprint', u'doubl', u'rna', u'carrier', u'prostat', u'mirna', u'mrna', u'gene']"
147,435  4,"[u'screen', u'assai', u'detect', u'toxic', u'modul']"
148,435  5,"[u'hiv', u'viru', u'viral', u'infect', u'immunodefici', u'gp41', u'transcriptas', u'antivir', u'influenza', u'envelop', u'hcv', u'bacteriophag', u'hepat', u'respiratori', u'vaccin', u'hpv', u'nucleosid', u'detect', u'1', u'subtyp', u'immunolog', u'phage', u'phenotyp', u'revers', u'virus', u'human']"
149,5142621,"[u'bruton', u'tyrosin', u'dihydropyrazolopyrimidinon', u'pyrazolo', u'ethoxyethyl', u'pyrazolopyrimidinon', u'd', u'pyrimidin', u'3,4', u'methylpyridin', u'kinas', u'methanesulfonamid', u'4,3', u'anhydr', u'methylamino', u'inhibitor', u'pyrazolopyrimidin', u'carbonyl', u'ethyl', u'phosphodiesteras', u'dion', u'5', u'4', u'1h', u'7', u'dihydro', u'fuse']"
150,358  112,"[u'convey', u'paper', u'sheet', u'trai', u'insert', u'mark', u'posit', u'separ', u'feed', u'form', u'convei', u'product', u'medium', u'determin', u'record', u'media', u'print', u'control', u'capabl', u'program', u'comput', u'detect']"
151,358  113,"[u'set', u'control', u'inform', u'driver', u'displai', u'process', u'apparatu', u'multifunct', u'medium', u'comput', u'readabl', u'oper', u'mode', u'peripher', u'function', u'transitori', u'program', u'printer', u'non', u'devic', u'format', u'univers', u'spool', u'storag', u'multi', u'form', u'print', u'xml', u'postscript', u'file', u'execut', u'screen', u'applic', u'common', u'descript', u'record', u'page', u'item', u'accord', u'instruct', u'simul', u'pdl', u'languag', u'condit', u'kei', u'rip', u'store', u'suppli', u'chang', u'method']"
152,358  116,"[u'memori', u'flash', u'data', u'volatil', u'storag', u'buffer', u'queue', u'disk', u'store', u'control', u'usb', u'apparatu', u'order', u'form', u'manag', u'histori', u'file', u'medium', u'log', u'function', u'address', u'group', u'cach', u'transfer', u'synchron', u'regist', u'imag', u'effici', u'readabl', u'softwar', u'therein', u'inform', u'portabl', u'write', u'record']"
153,358  114,"[u'authent', u'restrict', u'secur', u'control', u'print', u'system', u'confidenti', u'user', u'medium', u'power', u'prevent', u'form', u'storag', u'approach', u'manag', u'inform', u'apparatu', u'token', u'notif', u'job', u'author', u'allow', u'prohibit', u'store', u'polici', u'be', u'lock', u'doe', u'redirect', u'electr', u'program', u'execut', u'requir', u'abnorm', u'copi', u'error', u'comput', u'method', u'function', u'level', u'interrupt', u'approv', u'resum', u'request', u'readabl', u'section', u'detect', u'valid', u'initi', u'electron']"
154,358  115,"[u'system', u'print', u'job', u'commun', u'inform', u'server', u'network', u'manag', u'control', u'method', u'servic', u'transmiss', u'printer', u'facsimil', u'distribut', u'termin', u'storag', u'data', u'transmit', u'connect', u'client', u'content', u'web', u'driver', u'provid', u'wireless', u'from', u'medium', u'thereof', u'remot', u'mobil', u'workflow', u'deliveri', u'extern', u'therefor', u'user', u'access', u'request', u'resourc', u'host', u'oper', u'cloud', u'relai', u'receiv', u'shop', u'time', u'environ', u'instal', u'configur', u'execut']"
155,430 66,"[u'photoreceptor', u'electrophotograph', u'cartridg', u'apparatu', u'member', u'imag', u'overcoat', u'process', u'photoconductor', u'form', u'bear', u'organ', u'layer', u'low', u'photosensit', u'have', u'compris']"
156,358  118,"[u'layout', u'imposit', u'lai', u'program', u'plai', u'handheld', u'print', u'tab', u'frame', u'page', u'hyperlink', u'togeth', u'data', u'merg', u'sheet', u'index', u'document', u'out', u'label', u'album', u'hardcopi', u'store', u'printabl', u'variabl', u'preserv', u'video', u'record', u'side', u'placement', u'method', u'book', u'therewith', u'gener', u'singl', u'extract', u'medium', u'tape', u'two', u'n', u'displai', u'creation', u'bitmap', u'thereon']"
157,705  731,"[u'forecast', u'demand', u'asynchron', u'affect', u'churn', u'synchron', u'load', u'balanc', u'mix', u'predict', u'type', u'model', u'estim', u'factor', u'sale', u'suppli', u'sampl', u'metric', u'market', u'retail', u'event', u'behavior', u'product', u'chain', u'print']"
158,705  735,"[u'price', u'cost', u'estim', u'analysi', u'design', u'optim', u'servic', u'attribut', u'print', u'retail', u'futur', u'good', u'forecast', u'resourc', u'present', u'market', u'inventori', u'vehicl', u'promot', u'dynam', u'level', u'index', u'sale', u'digit']"
159,345419,"[u'three', u'dimension', u'3d', u'model', u'imag', u'volumetr', u'explor', u'virtual', u'2d', u'depth', u'stereoscop', u'3', u'object', u'system', u'environ', u'data', u'rai', u'street', u'construct', u'd', u'mesh', u'angiographi', u'view', u'scene', u'gener', u'symmetri', u'multiscal', u'render', u'lightweight', u'hierarchi', u'geograph', u'trace', u'visual', u'reconstruct', u'volum', u'world', u'retriev', u'bound', u'geometri', u'stereo', u'geometr', u'base', u'structur', u'viewpoint', u'real', u'grid', u'creat', u'univers', u'terrain', u'program']"
160,435 29,"[u'barrier', u'examin', u'count', u'measur', u'cell', u'compound']"
161,707755,"[u'pars', u'extract', u'xml', u'output', u'propag', u'event', u'develop', u'demand', u'document', u'messag', u'encod', u'relat', u'index', u'from', u'applic', u'format', u'driven', u'view', u'aggreg', u'field', u'data', u'tool', u'map', u'method']"
162,606205,"[u'wrist', u'instrument', u'surgic', u'articul', u'forcep', u'effector', u'grasp', u'jaw', u'end', u'handl', u'actuat', u'laparoscop', u'transfer', u'transmiss', u'retractor', u'medic', u'motion', u'tool', u'forc', u'electrosurg', u'seal', u'endoscop', u'mechan', u'robot', u'perform', u'procedur', u'rotat', u'manipul', u'cut', u'flexibl']"
163,257531,"[u'inductor', u'coil', u'induct', u'core', u'transform', u'passiv', u'frequenc', u'network', u'transmiss', u'small', u'integr', u'signal', u'filter', u'guard', u'magnet', u'dummi', u'chip', u'within', u'structur', u'high', u'die', u'shield', u'ring', u'wire', u'circuit', u'interpos', u'backsid', u'multilay', u'semiconductor', u'applic', u'coupl', u'voltag', u'form']"
164,257532,"[u'capacitor', u'mim', u'decoupl', u'mom', u'radiofrequ', u'titanium', u'integr', u'capacit', u'metal', u'densiti', u'structur', u'end', u'embed', u'ratio', u'dielectr', u'high', u'back', u'via', u'emploi', u'k', u'dram', u'relat', u'cross', u'wire', u'circuit', u'capabl', u'deep', u'frequenc', u'reduc', u'includ', u'insul', u'line', u'composit', u'form', u'plate', u'applic', u'us', u'carbon', u'trench', u'passiv']"
165,482  8,"[u'system', u'monitor', u'displai', u'perform', u'activ', u'inform', u'particip', u'athlet', u'method', u'fit', u'interact', u'wearabl', u'rate', u'athletic', u'data', u'time', u'encourag', u'physic', u'equip', u'measur', u'media', u'group', u'among', u'facil', u'script', u'product', u'comput', u'real', u'guidanc', u'health', u'electron', u'remot', u'promot', u'track', u'game', u'individu', u'sensor', u'interfac', u'program', u'feedback', u'person', u'provid', u'control', u'have']"
166,430  5,"[u'mask', u'photomask', u'blank', u'lithographi', u'reflect', u'pellicl', u'manufactur', u'euv', u'shift', u'reticl', u'fabric', u'phase', u'extrem', u'design', u'method', u'correct', u'ultraviolet', u'semiconductor', u'beam', u'repair', u'system', u'shape', u'fractur', u'differ', u'transfer', u'exposur', u'featur', u'pass', u'halfton', u'variabl', u'devic', u'frame', u'proxim', u'chromeless', u'charact', u'program', u'assist', u'inspect', u'region', u'passiv', u'euvl', u'bridg', u'mount', u'dosag', u'layout', u'violet', u'awar', u'defect', u'substrat', u'len']"
167,430  7,"[u'filter', u'color', u'solid', u'curabl', u'state', u'crystal', u'displai', u'tautom', u'pigment', u'complex', u'pickup', u'dispers', u'dipyrromethen', u'composit', u'sensor', u'produc', u'dye', u'shield', u'liquid', u'thereof', u'polymeriz', u'same', u'substrat', u'oxim', u'photosensit', u'colour', u'devic', u'panel', u'metal', u'photoiniti', u'el', u'light', u'compound', u'product', u'cure', u'resin', u'arrai', u'black', u'planograph', u'manufactur', u'ester', u'photocur', u'novel', u'method', u'imag', u'therefor', u'neg', u'organ', u'includ', u'us']"
168,701410,"[u'rout', u'relationship', u'navig', u'assign', u'plan', u'search', u'collabor', u'interest', u'human', u'direct', u'augment', u'inform', u'deliveri', u'destin', u'map', u'visual', u'locat', u'person', u'identif', u'softwar', u'point', u'readabl', u'transit', u'servic', u'gener', u'program', u'server', u'guidanc', u'medium', u'provid']"
169,257 88,"[u'light', u'emit', u'led', u'diod', u'ac', u'displai', u'seri', u'organ', u'modul', u'sheet', u'apparatu', u'strip', u'correct', u'di', u'head', u'illumin', u'panel', u'arrai', u'concav', u'thereto', u'lamp', u'matrix', u'optoelectron', u'substrat', u'ol', u'emiss', u'white', u'backlight', u'color', u'energi', u'sourc', u'remov', u'gener', u'unit', u'solid', u'plural', u'state', u'output', u'dispos', u'phosphor', u'devic', u'activ', u'flexibl', u'connect', u'relat', u'photon', u'coat', u'el', u'transpar', u'system']"
170,257 89,"[u'light', u'emit', u'displai', u'organ', u'color', u'el', u'emitt', u'diod', u'wavelength', u'led', u'panel', u'thick', u'phosphor', u'illumin', u'ol', u'emiss', u'pixel', u'separ', u'plural', u'apparatu', u'cap', u'produc', u'quantum', u'white', u'solid', u'state', u'control', u'devic', u'sourc', u'convers', u'multi', u'unit']"
171,707713,"[u'queri', u'optim', u'horizont', u'sql', u'databas', u'predic', u'outer', u'stream', u'acceler', u'join', u'over', u'relat', u'statist', u'about', u'row', u'tune', u'execut', u'window', u'processor', u'evalu', u'multi', u'partit', u'plan', u'rang', u'protocol', u'parallel', u'cost', u'sourc', u'path', u'gener', u'workload', u'express', u'languag', u'valu', u'defin']"
172,365149,"[u'drive', u'memcapacitor', u'capacitor', u'dram', u'semiconductor', u'less', u'secur', u'capacit', u'make', u'devic', u'mechan', u'nois', u'bodi', u'up', u'arrai', u'effect', u'util', u'transistor', u'field', u'dynam', u'low', u'thereof', u'process', u'cell', u'amplifi', u'same', u'have']"
173,514 54,"[u'polysaccharid', u'hyaluron', u'glucan', u'glycosaminoglycan', u'cystiti', u'prong', u'galactos', u'longev', u'antifibrot', u'cross', u'inject', u'gel', u'hyaluronan', u'algin', u'viscos', u'filler', u'polymer', u'appli', u'nutrit', u'oligosaccharid', u'high']"
174,3405731,"[u'hygien', u'monitor', u'fall', u'caregiv', u'noninvas', u'ingest', u'hand', u'wash', u'person', u'patient', u'heart', u'bodi', u'decompens', u'complianc', u'physiolog', u'babi', u'attent', u'human', u'event', u'sanit', u'medic', u'analyt', u'bed', u'impact', u'activ', u'system', u'care', u'health', u'weight']"
175,2523014F,"[u'phosphor', u'light', u'emit', u'substanc', u'red', u'devic', u'white', u'sialon', u'sourc', u'fluoresc', u'luminesc', u'nitrid', u'silic', u'illumin', u'emploi', u'oxynitrid', u'luminophor', u'oxyorthosil', u'same', u'europium', u'alkalin', u'strontium', u'nitrogen', u'cerium', u'co', u'dope', u'earth', u'produc', u'inorgan', u'method', u'radiat', u'thereof', u'us', u'base', u'emiss', u'displai', u'apparatu', u'product', u'rare', u'prepar', u'alloi', u'silicon', u'improv', u'stabil']"
176,707718,"[u'plan', u'queri', u'optim', u'execut', u'impact', u'databas', u'cost', u'predic', u'sql', u'rule', u'materi', u'estim', u'continu', u'path', u'partit', u'abstract', u'row', u'feedback', u'adapt', u'statist', u'captur', u'xml', u'parallel', u'process', u'perform', u'mechan', u'field', u'specif', u'cach', u'evalu', u'us']"
177,348 1408,"[u'confer', u'conferenc', u'videoconfer', u'particip', u'videoconferenc', u'video', u'commun', u'teleconferenc', u'telepres', u'meet', u'endpoint', u'workspac', u'scalabl', u'stream', u'collabor', u'system', u'multimedia', u'call', u'session', u'servic', u'server', u'distribut', u'site', u'audio', u'network', u'parti', u'virtual', u'share', u'layout', u'environ', u'repres', u'connect', u'manag', u'multipoint', u'establish', u'custom', u'minim', u'messag', u'internet']"
178,257401,"[u'cross', u'coupl', u'fin', u'finfet', u'track', u'inner', u'within', u'gate', u'layout', u'oppos', u'opposit', u'featur', u'level', u'electrod', u'transistor', u'common', u'drain', u'region', u'extens', u'least', u'share', u'shape', u'two', u'sourc', u'design', u'channel', u'contact', u'height', u'node', u'integr', u'circuit', u'around', u'diffus', u'field', u'side', u'effect', u'form', u'have', u'data', u'posit', u'includ', u'dummi', u'profil', u'offset', u'differ', u'reduc', u'multipl', u'fet', u'silicid', u'power']"
179,3482291,"[u'rang', u'exposur', u'dynam', u'meter', u'gain', u'imag', u'high', u'sensit', u'wide', u'captur', u'apparatu', u'method', u'program', u'obtain', u'control', u'set', u'circuit', u'select', u'multipl', u'photograph', u'gener', u'adjust', u'medium', u'base', u'pickup', u'storag', u'process', u'sensor', u'sens', u'automat']"
180,348 1402,"[u'mobil', u'call', u'termin', u'telephoni', u'commun', u'servic', u'video', u'telecommun', u'chat', u'session', u'telephon', u'dure', u'phone', u'transmit', u'network', u'through', u'implement', u'server', u'portabl', u'qualiti', u'thereof', u'between', u'provid', u'multimedia', u'method', u'confer', u'stream', u'wireless', u'switch', u'capabl']"
181,257 99,"[u'light', u'emit', u'led', u'diod', u'packag', u'view', u'spreader', u'heat', u'optoelectron', u'hous', u'lamp', u'yield', u'ohmic', u'm', u'mount', u'post', u'part', u'assembl', u'modul', u'submount', u'unit', u'element', u'base', u'devic', u'manag', u'backlight', u'chip', u'surfac', u'mean', u'electrod', u'thermal', u'caviti', u'dissip', u'side', u'transmit', u'lumin', u'support', u'ac', u'textur', u'illumin', u'ceram', u'optic', u'sourc', u'effici', u'nitrid', u'system', u'top', u'bodi', u'flexibl', u'transpar']"
182,348 1401,"[u'call', u'commun', u'video', u'conferenc', u'telephoni', u'commerci', u'refresh', u'vend', u'voic', u'videoconferenc', u'rout', u'telephon', u'confer', u'system', u'proxim', u'messag', u'notif', u'session', u'contact', u'termin', u'microphon', u'particip', u'provid', u'access', u'network', u'wai', u'initi', u'product', u'phone', u'videoconfer', u'scalabl', u'manag', u'audio', u'person', u'background', u'servic', u'stream', u'environ', u'multipoint']"
183,600485,"[u'pressur', u'cnibp', u'systol', u'arteri', u'blood', u'waveform', u'central', u'estim', u'invas', u'output', u'aortic', u'biolog', u'venou', u'sphygmomanomet', u'cardiovascular', u'continu', u'non', u'deriv', u'worn', u'hemodynam', u'measur', u'determin', u'cardiac', u'apparatu', u'paramet', u'volum', u'model', u'puls', u'calibr', u'detect', u'inform', u'noninvas', u'base', u'method', u'from', u'analyz']"
184,606 99,"[u'insert', u'intervertebr', u'impactor', u'implant', u'disc', u'instrument', u'interbodi', u'tool', u'artifici', u'prosthesi', u'modular', u'instal', u'hip', u'space', u'doubl', u'distractor', u'inter', u'spinal', u'fusion', u'posit', u'compon', u'placement', u'distract', u'offset', u'associ', u'prosthet', u'orthoped', u'handl', u'between', u'vertebr', u'adjust', u'motion', u'joint', u'femor', u'spacer', u'deploy', u'expand', u'assembl', u'two']"
185,313 46,"[u'led', u'heat', u'dissip', u'bulb', u'thermal', u'lamp', u'heatsink', u'guid', u'revers', u'conduct', u'sink', u'manag', u'fin', u'modul', u'taper', u'equip', u'illumin', u'light', u'packag', u'assembl', u'structur', u'luminair', u'base', u'state', u'radiat', u'effici', u'electr', u'solid', u'diod', u'reduc']"
186,600310,"[u'emitt', u'noninvas', u'wavelength', u'optic', u'glycat', u'constitu', u'sensor', u'measur', u'concentr', u'paramet', u'photon', u'interest', u'multi', u'bodi', u'end', u'live', u'densiti', u'techniqu', u'fluoresc', u'human', u'spectral', u'same', u'substanc', u'vivo', u'light', u'physiolog', u'invas', u'apparatu', u'state', u'region', u'probe', u'non', u'inform']"
187,716139,"[u'graphic', u'displai', u'visual', u'navig', u'am', u'user', u'edit', u'bias', u'annot', u'interfac', u'tool', u'interact', u'aid', u'length', u'engin', u'chang', u'locat', u'schemat', u'layout', u'product', u'object', u'softwar', u'shape', u'diagram', u'electron', u'design', u'inform', u'plan', u'implement', u'connect', u'assist', u'manag', u'program', u'comput', u'circuit', u'autom']"
188,713324,"[u'power', u'thereof', u'control', u'save', u'low', u'manag', u'consumpt', u'processor', u'reduc', u'requir', u'serial', u'instruct', u'mode', u'arrai', u'type', u'energi', u'apparatu', u'down', u'cach', u'cycl', u'storag', u'off', u'alloc', u'core', u'independ', u'same', u'gate', u'resourc', u'sleep', u'wake', u'environ', u'conserv', u'interfac', u'form', u'current']"
189,455  7,"[u'relai', u'repeat', u'consist', u'multihop', u'hop', u'gain', u'board', u'station', u'node', u'system', u'apparatu', u'scheme', u'wireless', u'commun', u'signal', u'forward', u'radio', u'distribut', u'schedul', u'code', u'transmiss', u'load', u'base', u'multi', u'cancel', u'broadband', u'amplifi', u'vehicl', u'method', u'report', u'antenna', u'network']"
190,713322,"[u'frequenc', u'multidi', u'film', u'thermoelectr', u'clock', u'microarchitectur', u'thin', u'adjust', u'power', u'adapt', u'sleep', u'processor', u'cool', u'scale', u'perform', u'consumpt', u'microprocessor', u'optim', u'have', u'state', u'normal', u'cpu', u'throttl', u'reduct', u'reduc', u'dynam', u'control', u'period', u'core', u'multi', u'chang', u'gate', u'standbi', u'voltag', u'signal', u'dure', u'low', u'mode', u'chip', u'rate', u'respons', u'real', u'memori', u'circuit', u'effici', u'select']"
191,713323,"[u'power', u'state', u'mode', u'wake', u'save', u'low', u'sleep', u'transit', u'idl', u'control', u'conserv', u'go', u'processor', u'main', u'process', u'manag', u'reduc', u'form', u'unit', u'consumpt', u'imag', u'event', u'wakeup', u'dure', u'failur', u'energi', u'have', u'accord', u'apparatu', u'non', u'oper', u'auxiliari', u'up', u'effici', u'resourc', u'devic', u'sensor', u'variou', u'graphic', u'hibern', u'adapt', u'switch', u'activ', u'link', u'multicor', u'motion', u'off', u'suppli', u'enter', u'base']"
192,713320,"[u'power', u'consumpt', u'save', u'energi', u'reduc', u'manag', u'mode', u'control', u'reduct', u'poll', u'optim', u'constraint', u'appropri', u'batteri', u'processor', u'awar', u'comput', u'workload', u'core', u'low', u'budget', u'effici', u'sata', u'voltag', u'state', u'conserv', u'base', u'cluster', u'oper', u'plural', u'pool', u'schedul', u'prioriti', u'scale', u'dynam', u'memori', u'task', u'idl', u'link', u'alloc', u'thermal', u'activ', u'demand', u'suspend']"
193,463  9,"[u'puzzl', u'trivia', u'asynchron', u'word', u'interact', u'contest', u'plai', u'prevent', u'digit', u'predict', u'skill', u'electron', u'automat', u'gameplai', u'fantasi', u'implement', u'techniqu', u'object', u'gener', u'number']"
194,345 92,"[u'crystal', u'liquid', u'displai', u'devic', u'thin', u'semiconductor', u'substrat', u'matrix', u'film', u'common', u'drive', u'arrai', u'transistor', u'thereof', u'voltag', u'pixel', u'sub', u'includ', u'same', u'panel', u'structur', u'activ', u'util', u'equip', u'have', u'circuit', u'regist', u'line', u'electron', u'shift', u'lcd', u'switch', u'reduc', u'driver', u'provid']"
195,343702,"[u'devic', u'electron', u'mobil', u'termin', u'portabl', u'commun', u'wireless', u'handheld', u'hous', u'same', u'relat', u'case', u'comput', u'divers', u'near', u'bezel', u'have', u'field', u'mold', u'specif', u'displai', u'electr', u'sar', u'foldabl', u'human', u'radio', u'upper', u'antennaless', u'thereof', u'switch', u'absorpt', u'rate', u'interfac', u'built', u'isol', u'parallel', u'reduct', u'lower', u'multilevel', u'frame', u'hand', u'conduct', u'between', u'pattern', u'us', u'make', u'reduc', u'parasit', u'cover', u'arrang']"
196,345 99,"[u'crystal', u'liquid', u'drive', u'time', u'displai', u'clock', u'same', u'delai', u'phase', u'lcd', u'reduc', u'puls', u'signal', u'circuit', u'gate', u'period', u'devic', u'driver', u'power', u'charg', u'have', u'control', u'sourc', u'consumpt', u'frame', u'method', u'thereof', u'matrix', u'relat', u'type', u'line', u'data']"
197,345 98,"[u'crystal', u'liquid', u'driver', u'shifter', u'circuit', u'drive', u'displai', u'sourc', u'discharg', u'gate', u'lcd', u'same', u'charg', u'signal', u'devic', u'clock', u'circuitri', u'chip', u'amplifi', u'panel', u'insert', u'thereof', u'have', u'share', u'level', u'flat', u'common', u'line', u'voltag', u'time', u'memori', u'buffer', u'transmiss', u'consumpt', u'includ', u'compris', u'output', u'compens', u'capabl', u'data', u'equip', u'plural', u'power', u'substrat', u'scan', u'matrix']"
198,382199,"[u'edg', u'border', u'boundari', u'detect', u'defin', u'decomposit', u'contour', u'process', u'extract', u'level', u'line', u'readabl', u'measur', u'tool', u'imag', u'determin', u'comput', u'medium', u'qualiti', u'within', u'machin', u'improv', u'method', u'apparatu', u'valu']"
199,463 20,"[u'symbol', u'reel', u'machin', u'slot', u'game', u'have', u'wild', u'bonu', u'cascad', u'provid', u'spin', u'plural', u'award', u'free', u'thereof', u'featur', u'win', u'arrai', u'devic', u'wager', u'run', u'paylin', u'accumul', u'compon', u'variabl', u'evalu', u'select', u'includ', u'multipl', u'wheel', u'matrix', u'on', u'form', u'secondari', u'trigger', u'method', u'strip', u'shift', u'polar', u'outcom', u'multipli', u'effect', u'modifi', u'count', u're', u'number', u'characterist', u'chang', u'dimens', u'displai']"
200,463 27,"[u'progress', u'jackpot', u'award', u'increment', u'multivendor', u'reset', u'winner', u'level', u'valu', u'system', u'tier', u'pool', u'person', u'wager', u'bonu', u'have', u'multipl', u'multi', u'power', u'common', u'bonus', u'provid', u'trigger', u'event', u'link', u'featur', u'wheel', u'thereof', u'time', u'tournament', u'associ', u'plural', u'server', u'process']"
201,375150,"[u'gnss', u'microsecond', u'gp', u'weak', u'navig', u'acquisit', u'satellit', u'correl', u'spread', u'rapid', u'multipath', u'wcdma', u'spectrum', u'posit', u'signal', u'search', u'receiv', u'transfer', u'sub', u'preambl', u'monitor', u'access', u'function', u'detect', u'track', u'determin', u'processor', u'unit', u'differenti', u'puls', u'process', u'devic', u'code']"
202,463 25,"[u'wager', u'account', u'credit', u'player', u'award', u'payout', u'loyalti', u'bonu', u'provid', u'method', u'enrich', u'bet', u'offer', u'payment', u'chip', u'monetari', u'promot', u'casino', u'apparatu', u'percentag', u'fund', u'cashless', u'system', u'balanc', u'return', u'current', u'parimutuel', u'environ', u'payback', u'reward', u'flat', u'currenc', u'third', u'normal', u'averag', u'cash', u'sequenc', u'event', u'valu', u'expect', u'abov', u'neg', u'instanc', u'deposit', u'complimentari', u'minim', u'featur', u'driven', u'bonus', u'time']"
203,396 55,"[u'correct', u'shake', u'stabil', u'blur', u'optic', u'anti', u'function', u'element', u'compens', u'vibrat', u'imag', u'hand', u'reduct', u'unit', u'drive', u'devic', u'apparatu', u'have', u'sens', u'posit', u'equip', u'mechan', u'mobil', u'thereof', u'photograph', u'control', u'actuat', u'len', u'barrel', u'bodi', u'modul', u'includ', u'pickup']"
204,382190,"[u'featur', u'extract', u'possibl', u'descriptor', u'portion', u'interest', u'region', u'inform', u'repres', u'imag', u'semant', u'identifi', u'processor', u'face', u'system', u'rank', u'robust', u'document', u'from', u'process', u'time', u'characterist', u'gener', u'indic', u'match', u'method', u'medium', u'refer', u'program', u'non', u'devic', u'recogn', u'acquir', u'point', u'implement', u'digit']"
205,382195,"[u'effici', u'extract', u'partit', u'manipul', u'featur', u'region', u'area', u'index', u'detect', u'recognit', u'point', u'imag', u'readabl', u'program', u'includ', u'spatial', u'same', u'model', u'data', u'medium', u'apparatu', u'view']"
206,257666,"[u'leadfram', u'lead', u'frame', u'packag', u'drop', u'die', u'circuit', u'integr', u'multipl', u'mold', u'pad', u'encapsul', u'chip', u'multi', u'make', u'assembl', u'applic', u'system', u'semiconductor', u'microelectron', u'manufactur', u'method', u'connect', u'heat']"
207,438257,"[u'memori', u'volatil', u'nonvolatil', u'non', u'eras', u'flash', u'read', u'onli', u'nvm', u'charg', u'float', u'nand', u'storag', u'bit', u'nanocryst', u'programm', u'gate', u'devic', u'spacer', u'oper', u'line', u'cell', u'trap', u'air', u'random', u'perform', u'atom', u'control', u'same', u'access', u'manufactur', u'chemic', u'well', u'polish', u'mechan', u'singl', u'gap', u'form', u'includ', u'densiti', u'multi', u'arrai']"
208,4555501,"[u'devic', u'actuat', u'keypad', u'termin', u'notifi', u'core', u'input', u'mobil', u'sound', u'softwar', u'electron', u'portabl', u'semiconductor', u'commun', u'memori', u'defin', u'interfac', u'accord', u'assembl', u'drive', u'integr', u'includ', u'camera', u'us', u'motion', u'output', u'phone']"
209,705 51,"[u'pbx', u'copyright', u'content', u'digit', u'protect', u'watermark', u'right', u'equip', u'instal', u'game', u'download', u'broadcast', u'databas', u'client', u'media', u'apparatu', u'encrypt', u'file', u'softwar', u'server', u'pre', u'multimedia', u'imag', u'privaci', u'secur', u'demand', u'video', u'thereof', u'document', u'record', u'medium', u'capac', u'devic', u'authent', u'remot', u'access', u'code', u'licens', u'connect']"
210,536 241,"[u'promot', u'plant', u'element', u'express', u'actin', u'regulatori', u'gene', u'constitut', u'vector', u'rice', u'regul', u'cell', u'p', u'seed', u'mini', u'us', u'specif', u'fungal', u'induc', u'control', u'chimer', u'enhanc', u'cassett']"
211,536 245,"[u'inhibit', u'rna', u'sirna', u'interfer', u'express', u'interf', u'mediat', u'antisens', u'modul', u'short', u'target', u'gene', u'rnai', u'composit', u'strand', u'doubl', u'sina', u'microrna', u'silenc', u'oligonucleotid', u'therapeut', u'small', u'skip', u'treat', u'treatment', u'prolifer', u'exon', u'modifi', u'ribonucl', u'enac', u'chemic', u'molecul', u'induc', u'cancer', u'medica', u'prevent', u'aid', u'hairpin', u'beta', u'infect', u'deliveri', u'mean', u'deliv', u'kinas', u'usag', u'trigger', u'precursor', u'apolipoprotein', u'apob', u'deformylas']"
212,382284,"[u'mosaic', u'blend', u'seam', u'panorama', u'panoram', u'photobook', u'prioriti', u'merg', u'proactiv', u'adjac', u'microscop', u'stitch', u'carv', u'slide', u'imag', u'expans', u'creation', u'composit', u'combin', u'take', u'make', u'synthesi', u'plural', u'weight', u'hybrid', u'patch', u'arrang', u'scale', u'gener', u'element', u'creat', u'energi', u'output', u'fusion', u'align', u'form', u'optim', u'mode', u'obtain', u'util', u'size']"
213,370278,"[u'duplex', u'full', u'simultan', u'transceiv', u'nack', u'cancel', u'ack', u'circuit', u'radio', u'wireless', u'commun', u'recept', u'antenna', u'band', u'reduc', u'transmitt', u'acknowledg', u'cellular', u'procedur', u'same', u'plural', u'configur', u'balanc', u'method', u'power', u'transmiss', u'apparatu', u'interfer']"
214,428323,"[u'develop', u'microparticl', u'carri', u'lignocellulos', u'antireflect', u'electrophotograph', u'damp', u'charg', u'cast', u'film', u'inorgan', u'conduct', u'materi', u'durabl', u'member', u'composit', u'nano', u'mechan', u'obtain', u'rubber', u'carbon', u'thermal']"
215,604  8,"[u'shunt', u'ocular', u'glaucoma', u'implant', u'obes', u'fight', u'bariatr', u'2', u'infect', u'lacrim', u'diabet', u'gastrointestin', u'intestin', u'method', u'sleev', u'intraocular', u'ey', u'bypass', u'regul', u'stent', u'drainag', u'treat', u'includ', u'ear', u'anti', u'treatment', u'monitor', u'venou', u'space', u'conduit', u'disord', u'anchor', u'devic', u'type', u'configur']"
