,0,1
258,713  2,"[u'boot', u'bio', u'loader', u'load', u'basic', u'memori', u'reboot', u'firmwar', u'imag', u'initi', u'execut', u'bootabl', u'up', u'os', u'oper', u'volatil', u'comput', u'store', u'system', u'snapshot', u'driver', u'start', u'flash', u'rom', u'disk', u'program', u'storag', u'nand', u'kernel', u'configur', u'partit', u'pxe', u'reset', u'hard', u'instal', u'code', u'launch', u'iscsi', u'prefetch', u'dure', u'environ', u'press', u'preboot', u'hibern', u'startup', u'softwar', u'area', u'scatter', u'rescu', u'bootstrap']"
259,713  1,"[u'boot', u'bio', u'configur', u'execut', u'freed', u'reset', u'oper', u'program', u'dure', u'instal', u'basic', u'restart', u'partit', u'encompass', u'system', u'comput', u'menu', u'firmwar', u'file', u'pe', u'up', u'pci', u'dead', u'start', u'fast', u'automat', u'memori', u'quickli', u'acceleromet', u'os', u'applic', u'simpli', u'touch', u'factori', u'abstract', u'startup']"
260,375232,"[u'equal', u'tap', u'adapt', u'coeffici', u'filter', u'updat', u'alu', u'centroid', u'signal', u'lm', u'decis', u'blind', u'ey', u'cascad', u'adjust', u'converg', u'fir', u'circuit', u'gain', u'respons', u'channel', u'receiv', u'set', u'boost', u'subtractor', u'output', u'input', u'stage', u'error', u'shorten', u'feed', u'speed']"
261,375233,"[u'dfe', u'decis', u'feedback', u'equal', u'tap', u'ffe', u'cursor', u'isi', u'latch', u'float', u'specul', u'coeffici', u'summer', u'feed', u'intersymbol', u'circuitri', u'invari', u'tent', u'feedforward', u'circuit', u'sampl', u'baud', u'input', u'adapt', u'lm', u'tail', u'sampler', u'respons', u'speed', u'filter', u'viterbi', u'coupl']"
262,435 912,"[u'amplif', u'dbr', u'amplifi', u'confid', u'primer', u'nucleic', u'pcr', u'reaction', u'sequenc', u'polymeras', u'oligonucleotid', u'run', u'acid', u'templat', u'dispar', u'degener', u'singl', u'fluidli', u'call', u'estim', u'detect', u'sampl', u'isotherm', u'perform', u'probe', u'target', u'proce', u'anneal', u'amplicon', u'numer', u'thermal', u'genotyp', u'dna', u'set', u'cycl', u'aspect', u'allel', u'temperatur', u'chain']"
263,716122,"[u'dummi', u'usefulli', u'perpendicular', u'placement', u'cell', u'poli', u'cooper', u'fin', u'arrang', u'length', u'rais', u'layout', u'space', u'modular', u'region', u'filler', u'gap', u'second', u'diffus', u'place', u'height', u'extend', u'both', u'descend', u'plural', u'wire', u'semiconductor', u'boundari', u'width', u'rule', u'each', u'applic', u'intra', u'first', u'form', u'move', u'finfet', u'row', u'integr', u'insert', u'y', u'consid', u'axi', u'same', u'adjac', u'fourth', u'includ', u'interconnect', u'distanc', u'direct']"
264,716126,"[u'rout', u'connect', u'wire', u'net', u'diagon', u'router', u'unmodifi', u'manhattan', u'unrout', u'routabl', u'le', u'detail', u'track', u'congest', u'each', u'left', u'interrupt', u'interconnect', u'layer', u'place', u'spine', u'electromigr', u'metal', u'alloc', u'score', u'global', u'on', u'interfac', u'grate', u'unus']"
265,600301,"[u'paraspin', u'monitor', u'physiolog', u'involuntari', u'health', u'paramet', u'environment', u'emg', u'aggreg', u'care', u'sensor', u'electromyogram', u'condit', u'cough', u'home', u'remot', u'commun', u'vital', u'network', u'process', u'data', u'healthcar', u'sepsi', u'sign', u'system', u'person', u'nucleu', u'individu', u'calor', u'activ', u'sleep', u'analysi', u'report', u'caregiv', u'store', u'patient', u'internet', u'acceleromet', u'event', u'calori', u'server', u'wearabl', u'parti', u'entertain', u'epilept', u'databas', u'neurolog', u'column', u'modul', u'disturb']"
266,600300,"[u'health', u'applianc', u'server', u'person', u'network', u'wireless', u'user', u'monitor', u'dialog', u'diet', u'complaint', u'geograph', u'manag', u'advic', u'answer', u'wearabl', u'vital', u'script', u'node', u'queri', u'interfac', u'mood', u'identif', u'telephon', u'commun', u'servic', u'respond', u'symptom', u'mobil', u'author', u'physiolog', u'data', u'question', u'healthcar', u'autom', u'inform', u'client', u'public', u'sign', u'routin', u'emot', u'review', u'team', u'system', u'store', u'recommend', u'statu', u'base', u'biometr', u'relev']"
267,701117,"[u'traffic', u'pod', u'anonym', u'inform', u'travel', u'creat', u'convoi', u'cg', u'transport', u'public', u'rout', u'road', u'histor', u'group', u'predict', u'probe', u'commut', u'network', u'aggreg', u'roadwai', u'red', u'pool', u'node', u'decod', u'probabilist', u'locat', u'data', u'time', u'mobil', u'intersect', u'roadsid', u'share', u'messag', u'leader', u'other', u'servic', u'lane', u'describ', u'privat', u'each', u'infrastructur', u'receiv', u'organ', u'multipl', u'congest', u'through', u'transmit']"
268,4554122,"[u'notif', u'messag', u'heurist', u'sender', u'alert', u'10a', u'user', u'deliv', u'receipt', u'backlight', u'mail', u'audibl', u'descript', u'notifi', u'incom', u'voicemail', u'remind', u'upon', u'recipi', u'text', u'parti', u'call', u'receiv', u'event', u'devic', u'send', u'ha', u'applic', u'instant', u'caller', u'tone', u'ring', u'voic', u'server', u'mm', u'screen', u'mobil', u'indic', u'visual', u'multimedia', u'handl', u'associ', u'storag', u'store', u'plai', u'been']"
269,4554121,"[u'messag', u'mail', u'store', u'record', u'placehold', u'server', u'sent', u'recipi', u'retriev', u'multimedia', u'user', u'voicemail', u'voic', u'thread', u'government', u'alreadi', u'fetch', u'plai', u'greet', u'storag', u'send', u'backup', u'later', u'devic', u'login', u'occupi', u'parti', u'notif', u'content', u'metadata', u'archiv', u'mailbox', u'convers', u'memori', u'interact', u'file', u'updat', u'data', u'credenti', u'email', u'telephon', u'occas', u'instant', u'particip', u'forward', u'upload', u'contextu', u'session', u'mobil', u'friend']"
270,600544,"[u'eeg', u'electroencephalogram', u'brain', u'seizur', u'neurolog', u'attent', u'neuron', u'potenti', u'sep', u'brainwav', u'adhd', u'ms', u'evok', u'mental', u'epilept', u'disord', u'electroencephalographi', u'activ', u'signal', u'stimulu', u'neuro', u'train', u'epilepsi', u'cranium', u'scalp', u'triag', u'hyperact', u'propens', u'parkinson', u'record', u'stimul', u'anesthesia', u'electrod', u'analysi', u'epidermi', u'sleep', u'log', u'assess']"
271,600547,"[u'imped', u'fat', u'viscer', u'electrod', u'current', u'measur', u'voltag', u'transepitheli', u'electr', u'intrathorac', u'edema', u'valu', u'epitheli', u'trunk', u'reactanc', u'oedema', u'electrostat', u'sedat', u'bioimped', u'determin', u'thorac', u'appli', u'ion', u'dc', u'electropotenti', u'conduct', u'bridg', u'percentag', u'dielectr', u'hydrat', u'inject', u'frequenc', u'calcul', u'composit', u'potenti', u'decompens']"
272,327536,"[u'pump', u'charg', u'fly', u'boost', u'capacitor', u'voltag', u'multilevel', u'doubler', u'orderli', u'neg', u'reservoir', u'regul', u'transfer', u'therethrough', u'stage', u'suppli', u'repeat', u'step', u'discharg', u'altern', u'posit', u'least', u'leg', u'thick', u'actuat', u'effici', u'enabl', u'switch', u'output', u'booster', u'than', u'node', u'variou', u'higher', u'cascad', u'doubl', u'termin', u'level', u'up', u'plural', u'precharg', u'accord', u'exemplari']"
273,351206,"[u'imag', u'fundu', u'tomograph', u'unit', u'photograph', u'apparatu', u'scan', u'coher', u'captur', u'camera', u'light', u'tomographi', u'base', u'obtain', u'reflect', u'detect', u'acquisit', u'interfer', u'optic', u'observ', u'acquir', u'measur', u'analyz', u'signal', u'irradi', u'sourc', u'object', u'illumin', u'return', u'focus', u'pixel', u'oct', u'path', u'subject', u'system', u'llt', u'alt', u'osi', u'tflt', u'control', u'scanner', u'posit', u'ey', u'configur', u'still', u'sampl', u'inspect', u'mirror', u'conjug', u'beam']"
274,370468,"[u'bandwidth', u'146', u'cmt', u'alloc', u'bond', u'lch', u'unrequest', u'cabl', u'modem', u'215', u'reserv', u'pipe', u'upstream', u'reus', u'un', u'me', u'rate', u'amongst', u'variabl', u'piggyback', u'dispers', u'docsi', u'polici', u'avail', u'demand', u'recent', u'broadband', u'optic', u'amount', u'request', u'150', u'schedul', u'twist', u'togeth', u'increas', u'qo', u'consum']"
275,370466,"[u'convert', u'protocol', u'translat', u'compat', u'format', u'nativ', u'ethernet', u'802.3', u'ipv4', u'sonet', u'framer', u'ipv6', u'reveal', u'interfac', u'fc']"
276,370465,"[u'hope', u'spoof', u'grade', u'rest', u'coexist', u'rate', u'discard', u'small', u'stop', u'environ', u'actual', u'phy', u'durat', u'under', u'decod', u'length', u'overhead', u'robust', u'mode', u'those', u'transmiss', u'encod', u'bit', u'articl', u'high', u'portion']"
277,365194,"[u'delai', u'clock', u'lock', u'signal', u'dll', u'latenc', u'time', u'propag', u'gener', u'skew', u'loop', u'pipelin', u'sae', u'synchron', u'track', u'frequenc', u'intern', u'input', u'control', u'output', u'respons', u'command', u'reflect', u'receiv', u'activ', u'far', u'amount', u'extern', u'circuit', u'enabl', u'phase', u'path', u'period', u'calibr', u'edg', u'model', u'sampl', u'lead', u'fewer', u'compon', u'unit', u'produc', u'longer', u'combin', u'accordingli', u'setup', u'configur', u'inactiv', u'valid']"
278,D14411,[]
279,257678,"[u'packag', u'overmold', u'chip', u'outward', u'die', u'mold', u'microelectromechan', u'compon', u'rear', u'mount', u'encapsul', u'resin', u'surfac', u'flip', u'intend', u'undersid', u'attach', u'extern', u'support', u'connect', u'termin', u'ambient', u'36', u'hermet', u'modul', u'assembl', u'cover', u'exterior', u'member']"
280,257676,"[u'lead', u'frame', u'paddl', u'leadfram', u'die', u'packag', u'leadless', u'mount', u'attach', u'pad', u'buck', u'sync', u'encapsul', u'chip', u'clip', u'downset', u'mold', u'bond', u'dimpl', u'wire', u'qfn', u'connect', u'flag', u'suspens', u'tab', u'extern', u'ic', u'seal', u'qfp', u'resin', u'bar', u'burr', u'lock', u'termin', u'assembl', u'solder', u'tie', u'expos', u'integr', u'surfac', u'quad', u'rim', u'held', u'saw', u'bottom', u'finger', u'advanc', u'circuit', u'island', u'electr']"
281,422 681,"[u'glucos', u'summari', u'potentiometri', u'symptom', u'compil', u'amperometri', u'leachabl', u'electroreduct', u'lactat', u'coulometri', u'afflict', u'electrooxid', u'prompt', u'measur', u'test', u'displai', u'patient', u'analyt', u'daili', u'diet', u'data', u'sensor', u'determin', u'health', u'sampl', u'serum', u'mediat', u'distinguish', u'electron', u'biomolecul', u'graphic', u'list', u'analyz', u'comput', u'blood', u'background', u'redox', u'alert', u'detect', u'instanc', u'physiolog', u'signal', u'strip', u'enzym', u'manag', u'attach', u'receptacl', u'report', u'modif', u'connector']"
282,4241851,"[u'peptid', u'allergen', u'polypeptid', u'mhc', u'epitop', u'sequenc', u'phl', u'nonapeptid', u'decapeptid', u'id', u't', u'seq', u'hypoallergen', u'protein', u'innov', u'\u03b21', u'promiscu', u'survivin', u'immunogen', u'ctl', u'pollen', u'histocompat', u'encod', u'dust', u'immun', u'hla', u'gravi', u'myasthenia', u'induc', u'class', u'mite', u'immunotherapi', u'antigen', u'mimotop', u'respons', u'major', u'34', u'fragment', u'vaccin', u'contigu', u'autoantibodi', u'amino', u'septic']"
283,2502521,"[u'calibr', u'phantom', u'simul', u'test', u'qualiti', u'standard', u'gaug', u'radiometr', u'measur', u'method', u'correct', u'valu', u'determin', u'verif']"
284,713155,"[u'authent', u'messeng', u'googletalk', u'aol', u'skype', u'server', u'bilinear', u'user', u'microsoft', u'kei', u'servic', u'author', u'request', u'credenti', u'ident', u'client']"
285,370208,"[u'ofdm', u'orthogon', u'symbol', u'divis', u'frequenc', u'fourier', u'sinusoid', u'multiplex', u'subcarri', u'\u03b4tg', u'ofdma', u'transform', u'uniti', u'convex', u'guard', u'kt', u'ktg', u'timeburst', u'cyclic', u'peak', u'pilot', u'interpol', u'tg', u'lattic', u'tone', u'signal', u'shift', u'diagon', u'domain', u'coars', u'discret', u'spectral', u'invers', u'spread', u'multipli', u'fine', u'mimo', u'antenna', u'carrier', u'sequenc', u'averag', u'mmse', u'sub', u'multipl', u'w2', u'channel', u'matrix', u'code', u'phase', u'ratio']"
286,713156,"[u'certif', u'author', u'issu', u'public', u'pki', u'request', u'digit', u'ca', u'valid', u'issuanc', u'server', u'trust', u'csr', u'quota', u'aik', u'endors', u'ident', u'sign', u'ssl', u'kei', u'infrastructur', u'revoc', u'hello', u'verifi', u'web', u'privat', u'implicit', u'pair', u'us', u'manual', u'client', u'vendor', u'network', u'verif', u'associ', u'messag', u'search', u'conclud', u'handshak', u'identifi', u'uniform', u'certifi', u'servic', u'privileg', u'root', u'509', u'directori']"
287,713150,"[u'encrypt', u'hmm', u'routabl', u'client', u'decrypt', u'homomorph', u'transmit', u'secur', u'data', u'recipi', u'deciph', u'cloud', u'transmiss', u'server', u'descript', u'mail', u'destin', u'chosen', u'kei', u'commun', u'traffic', u'network']"
288,713153,"[u'gatewai', u'destin', u'network', u'node', u'packet', u'encrypt', u'relai', u'secur', u'internet', u'firewal', u'decapsul', u'forward', u'decrypt', u'server', u'intermedi', u'transmit', u'traffic', u'connect', u'commun', u'endpoint', u'inbound', u'intercept', u'address', u'protocol', u'outbound', u'ssl', u'ipsec', u'rout', u'ingress', u'between', u'proxi', u'tunnel', u'client', u'deliveri', u'messag', u'router', u'receiv', u'send', u'deliv']"
289,370203,"[u'orthogon', u'ofdm', u'symbol', u'transform', u'frequenc', u'divis', u'multiplex', u'ofdma', u'matrix', u'subcarri', u'carrier', u'domain', u'vector', u'signal', u'matric', u'pilot', u'cyclic', u'structur', u'gener', u'bin', u'fourier', u'pattern', u'turbo', u'impos', u'multi', u'code', u'quasi', u'transmiss', u'map', u'fdma', u'preambl', u'estim', u'multipl']"
290,700 94,"[u'audio', u'sound', u'plai', u'playback', u'digit', u'music', u'media', u'signal', u'content', u'player', u'channel', u'reproduct', u'reproduc', u'decod', u'file', u'sampl', u'portabl', u'stream', u'encod', u'speaker', u'output', u'codec', u'downmix', u'frequenc', u'band', u'bit', u'data', u'multimedia', u'playlist', u'user', u'acoust', u'listen', u'record', u'analog', u'amplifi', u'metadata', u'input', u'microphon', u'render', u'compress', u'mix', u'inform', u'spectrum', u'filter', u'select', u'voic', u'reconstruct', u'mixer', u'loud', u'speech']"
291,327156,"[u'pll', u'lock', u'loop', u'phase', u'oscil', u'frequenc', u'detector', u'filter', u'vco', u'refer', u'synthes', u'divid', u'fraction', u'digit', u'error', u'feedback', u'clock', u'differ', u'control', u'gener', u'jitter', u'spectrum', u'bandwidth', u'dpfd', u'signal', u'pfd', u'dco', u'compar', u'tune', u'pump', u'spuriou', u'ratio', u'detect', u'bang', u'dpe', u'holdov', u'deem', u'base', u'dpll', u'factor', u'quantiz', u'tdc', u'immedi', u'featur', u'adpll', u'unlock', u'comparison', u'divis', u'word', u'adjust']"
292,4353201,"[u'vector', u'lentivir', u'plasmid', u'vaccin', u'express', u'adenovirus', u'promot', u'viru', u'adeno', u'adenovir', u'gene', u'lentivector', u'chuck', u'regulatori', u'encod', u'sequenc', u'transgen', u'transcript', u'replic', u'immun', u'element', u'protein', u'lympho', u'biosaftei', u'chlorophyl', u'vcp', u'phycolog', u'hematopoiesi', u'ef1\u03b1', u'against', u'intron', u'utr', u'elicit', u'inherit', u'cassett', u'violaxanthin', u'unpreced', u'adenoviru', u'herp', u'recombin', u'tat', u'interest', u'hemophilia', u'autonom', u'leishmania', u'neu', u'lcr', u'consensu', u'viral', u'hiv']"
293,600 16,"[u'pump', u'impel', u'assist', u'heart', u'vad', u'ventricular', u'ventricl', u'aorta', u'rotor', u'blood', u'hydrodynam', u'inlet', u'outlet', u'circul', u'stator', u'bear', u'uninterrupt', u'percutan', u'conduit', u'chamber', u'septum', u'transsept', u'flow', u'rotari', u'anastomosi', u'volut', u'contactless', u'redund', u'inflow', u'relief', u'cannula', u'mat', u'systol', u'pulsatil', u'diastol', u'aortic', u'left', u'wash', u'hydraul', u'axial', u'sac', u'counterpuls', u'centrifug', u'contract', u'implant', u'extern', u'pericardi', u'fluid', u'expel', u'expand']"
294,D22108,[]
295,701 70,"[u'brake', u'forc', u'deceler', u'pedal', u'booster', u'wheel', u'epb', u'acceler', u'electromechan', u'trailer', u'pressur', u'vehicl', u'regen', u'driver', u'master', u'park', u'electrohydraul', u'control', u'actuat', u'fu', u'depress', u'hydraul', u'esc', u'swai', u'appli', u'yaw', u'wedg', u'releas', u'calip', u'reaction', u'detect', u'speed', u'friction', u'fluid', u'esp', u'when', u'depend', u'than', u'electron', u'which', u'pad', u'target', u'reduc', u'predetermin', u'rate', u'condit', u'smaller', u'cylind', u'drive', u'exert']"
296,128848,"[u'tongu', u'sleep', u'apnea', u'snore', u'palat', u'obstruct', u'pharyng', u'oral', u'soft', u'teeth', u'applianc', u'implant', u'mandibular', u'mandibl', u'trai', u'dental', u'upper', u'airwai', u'forward', u'treat', u'tissu', u'ferromagnet', u'lower', u'posterior', u'anterior', u'inferior', u'tension', u'inframandibular', u'anchor', u'region', u'patenc', u'maxilla', u'jaw', u'constraint', u'clear', u'usual', u'dentit', u'anteriorli', u'maintain', u'maxillari', u'advanc', u'remodel', u'glossal', u'hyoid', u'nitinol', u'engag', u'disord', u'later', u'polym', u'arch']"
297,D23255,[]
298,451 41,"[u'semiconductor', u'polish', u'wafer', u'alkalin', u'cerium', u'sio2', u'substrat', u'crystal', u'ph', u'method', u'glass', u'pad', u'medium', u'step', u'bulk', u'insul', u'r', u'crystallit', u'6.5', u'planar', u'carrier', u'grain', u'agent', u'doubl', u'surfac', u'us', u'record', u'oxid', u'spun', u'cm3', u'turntabl', u'circumfer', u'cloth', u'silicon', u'layer', u'less', u'polym', u'1.0', u'quartz', u'higher', u'matrix', u'constitut', u'jig', u'ii', u'both', u'0.1', u'liquid', u'pore', u'colloid', u'dispers']"
299,D23252,[]
300,606139,"[u'serosa', u'disord', u'lpg', u'seriou', u'extragastr', u'seros', u'sutur', u'reconfigur', u'fold', u'deploi', u'launch', u'tissu', u'diseas', u'purpos', u'anchor', u'gastroplasti', u'anywher', u'gastrointestin', u'prostat', u'bond', u'plicat', u'manipul', u'needl', u'gland', u'fundu', u'obes', u'fasten', u'disloc', u'anatom', u'abdomin', u'applic', u'gastric', u'laparoscop', u'deliveri', u'term', u'aspect', u'patenc', u'deploy', u'strong', u'approxim', u'devic', u'entir', u'secur', u'constrict', u'complic', u'treat', u'other', u'29', u'endoscop', u'medic']"
301,382141,"[u'inspect', u'defect', u'surfac', u'collar', u'substrat', u'boom', u'melt', u'light', u'optoelectron', u'wafer', u'coat', u'metal', u'board', u'wood', u'inspector', u'manufactur', u'optic', u'outer', u'beam', u'seal', u'tire', u'measur']"
302,382145,"[u'semiconductor', u'wafer', u'defect', u'inspect', u'fabric', u'pattern', u'die', u'substrat', u'manufactur', u'sem', u'reticl', u'circuit', u'solar', u'critic', u'recip', u'design', u'repetit', u'difficulti', u'ideal', u'evalu', u'chip', u'diffract', u'bia', u'although', u'failur', u'exact', u'exposur', u'refer', u'dimens', u'edg', u'irradi', u'shape', u'capabl', u'compar']"
303,399 27,"[u'amount', u'empti', u'remain', u'replac', u'consumpt', u'detect', u'how', u'develop', u'replenish', u'toner', u'calcul', u'suppli', u'emitt', u'determin', u'valu', u'updat', u'capacit', u'processor', u'estim', u'quantiti', u'latent', u'threshold', u'data', u'techniqu', u'count', u'necessari', u'stir', u'control', u'should', u'subtract', u'exce', u'new', u'whether', u'consum', u'contain', u'base', u'electrostat', u'sensor', u'issu', u'term', u'execut', u'store', u'pixel', u'low', u'obtain', u'accommod', u'inform', u'memori', u'optim', u'hopper']"
304,361502,"[u'doubl', u'carbon', u'supercapacitor', u'collector', u'pore', u'electrolyt', u'electrochem', u'electrod', u'lithium', u'nanotub', u'capacitor', u'edlc', u'activ', u'salt', u'solvent', u'layer', u'polariz', u'micropor', u'solut', u'materi', u'energi', u'cell', u'm2', u'g', u'cm3', u'bet', u'ultracapacitor', u'mixtur', u'porou', u'binder', u'storag', u'oxid', u'super', u'densiti', u'nm', u'hydrogen', u'separ', u'coat', u'ion', u'anion', u'nanoparticl', u'1500', u'pseudocapacit', u'polyethylen', u'mesopor', u'coin', u'synthesi', u'ionic', u'acid', u'organ']"
305,323222,"[u'boost', u'inductor', u'switch', u'bidirect', u'photovolta', u'smooth', u'rectifi', u'decid', u'arrai', u'excel', u'element', u'power', u'storag', u'mppt', u'isol', u'input', u'conduct', u'made', u'full', u'induct', u'satisfi', u'effici', u'convert', u'turn', u'off', u'batteri', u'extend']"
306,48 61,"[u'heat', u'ga', u'reform', u'fuel', u'hydrogen', u'flow', u'reaction', u'reactor', u'chamber', u'combust', u'liquid', u'exchang', u'chemic', u'produc', u'water', u'reactant', u'suppli', u'gasif', u'cell', u'gener', u'product', u'oxid', u'steam', u'inlet', u'contain', u'discharg', u'membran', u'solid', u'synga', u'permeabl', u'thermal', u'materi', u'from', u'catalyt', u'outlet', u'cool', u'gasifi', u'concentr', u'temperatur', u'introduc', u'system', u'raw', u'fluid', u'downstream', u'zone', u'synthesi', u'hydrocarbon', u'endotherm', u'preheat', u'separ']"
307,381 92,"[u'arrai', u'beamform', u'microphon', u'direct', u'sourc', u'dissimilar', u'seek', u'null', u'v2', u'eigenbeam', u'sphere', u'sensit', u'vad', u'arriv', u'pick', u'pattern', u'omnidirect', u'acquisit', u'filter', u'omni', u'decompos', u'signal', u'phase', u'local', u'differ', u'calibr', u'two', u'distanc', u'virtual', u'spatial', u'teleconferenc', u'snr', u'interest', u'nois', u'gener', u'beam', u'angl', u'coordin', u'world', u'largest', u'sensor', u'collect', u'steer', u'describ', u'reciproc', u'similar', u'target', u'arbitrari', u'each', u'us']"
308,360 31,"[u'test', u'defect', u'determin', u'valu', u'threshold', u'whether', u'analysi', u'data', u'measur', u'detect', u'scan', u'must', u'confirm', u'custom', u'monitor', u'condit', u'method', u'exce', u'calcul', u'compar', u'written', u'error', u'metric', u'rewrit', u'failur', u'evalu', u'write', u'simul', u'statist', u'tester', u'analyz', u'refresh', u'oper', u'flag', u'standard', u'system', u'deviat', u'drive', u'spare', u'perform', u'store', u'control', u'inspect', u'read', u'map', u'qualiti', u'obtain', u'ratio', u'disk', u'predict']"
309,347 47,"[u'plate', u'nozzl', u'photoresist', u'silicon', u'photolithographi', u'superoleophob', u'substrat', u'hole', u'glue', u'textur', u'silic', u'eject', u'etch', u'epoxi', u'oleophob', u'layer', u'wall', u'apertur', u'chamber', u'orific', u'channel', u'surfac', u'form', u'bond', u'commun', u'pillar', u'stabli', u'manufactur', u'liquid', u'adhes', u'repel', u'head', u'die', u'flow', u'chemic', u'inorgan', u'film', u'have', u'cross', u'materi', u'open', u'circuitri', u'plural', u'printhead', u'wherein', u'oxygen', u'droplet', u'fluid', u'coat', u'anti']"
310,714781,"[u'polynomi', u'pursuant', u'cyclic', u'incom', u'galoi', u'coeffici', u'chien', u'itself', u'adder', u'ancillari', u'checksum', u'weight', u'matrix', u'quotient', u'redund', u'encod', u'gener', u'muller', u'claim', u'crc', u'field', u'syndrom', u'h', u'0', u'check', u'rather', u'm', u'root', u'search', u'pariti', u'x', u'code', u'matric', u'z', u'column', u'w', u'degre']"
311,714780,"[u'soft', u'decis', u'decod', u'hard', u'iter', u'reliabl', u'extrins', u'likelihood', u'algorithm', u'ten', u'yield', u'absolut', u'detector', u'five', u'bit', u'estim', u'symbol', u'sum', u'demodul', u'valu', u'approxim', u'regener', u'probabl', u'priori', u'exampl', u'candid', u'output', u'telecommun', u'metric', u'flip', u'correspond', u'codeword', u'present', u'calcul', u'inform', u'ldpc', u'half', u'channel', u'ratio', u'scale', u'look', u'llr', u'code', u'variou']"
312,123 9016,"[u'lift', u'rocker', u'cam', u'arm', u'variabl', u'pivot', u'valv', u'camshaft', u'shaft', u'contact', u'engag', u'follow', u'motion', u'swing', u'profil', u'rotat', u'actuat', u'changeov', u'summat', u'link', u'lever', u'cvvl', u'rock', u'lobe', u'pin', u'vari', u'spring', u'drive', u'continu', u'lost', u'train', u'mechan', u'eccentr', u'instantan', u'slave', u'support', u'movement', u'slidabl', u'master', u'finger', u'posit', u'roller', u'sum', u'oscil', u'poppet', u'switchabl', u'apparatu', u'favor', u'displac', u'fix']"
313,123 9017,"[u'camshaft', u'vane', u'rotor', u'phase', u'phaser', u'stator', u'advanc', u'retard', u'rel', u'lock', u'adjust', u'rotat', u'time', u'driven', u'drive', u'angl', u'sprocket', u'radial', u'axial', u'hydraul', u'coaxial', u'flexsplin', u'harmon', u'member', u'hub', u'crankshaft', u'variabl', u'valv', u'spool', u'cam', u'fluid', u'most', u'spline', u'interspers', u'inner', u'between', u'angular', u'intermedi', u'control', u'rotation', u'ha', u'fix', u'act', u'circular', u'mechan', u'outer', u'apparatu', u'other', u'posit', u'direct']"
314,340438,"[u'vehicl', u'mirror', u'driver', u'rearview', u'automot', u'distract', u'cabin', u'interior', u'motor', u'silenc', u'displai', u'drive', u'windshield', u'pda', u'reflect', u'recent', u'pointer', u'infer', u'steer', u'crystal', u'basic', u'instrument', u'head', u'inform', u'left', u'text']"
315,711103,"[u'flash', u'eras', u'volatil', u'memori', u'block', u'cell', u'non', u'nonvolatil', u'wear', u'devic', u'write', u'solid', u'control', u'semiconductor', u'written', u'nand', u'command', u'state', u'sector', u'page', u'rewrit', u'host', u'ssd', u'chip', u'physic', u'mlc', u'level', u'data', u'spare', u'logic', u'bad', u'endur', u'plural', u'includ', u'oper', u'accord', u'program', u'boot', u'nvm', u'count', u'erasur', u'life', u'lifespan', u'accordingli', u'number', u'modul', u'random', u'area', u'channel', u'slc']"
316,725 62,"[u'mobil', u'ensembl', u'fic', u'tpc', u'main', u'rs', u'wireless', u'fast', u'wirelessli', u'multiplex', u'crc', u'thereof', u'broadcast', u'paramet', u'servic', u'signal', u'telecommun', u'baseband', u'keypad', u'group', u'dvb', u'extract', u'tabl', u'h', u'receiv', u'cellular', u'transmiss', u'cell', u'extractor', u'acquir', u'uplink', u'telephon', u'usabl', u'conserv', u'handler', u'digit', u'descriptor', u'multimedia', u'where', u'from', u'build', u'frame']"
317,711156,"[u'trait', u'bucket', u'metadata', u'learn', u'statu', u'raw', u'reject', u'indic', u'correspond', u'transform', u'bit', u'includ', u'flag', u'inform', u'type', u'temperatur', u'track', u'have', u'entri', u'durat', u'store', u'tier', u'set', u'chang', u'valu', u'valid', u'block', u'wherein', u'whether']"
318,711154,"[u'gui', u'perturb', u'garbl', u'telephon', u'cellular', u'regist', u'invert', u'control', u'tm', u'breakpoint', u'signal', u'read', u'kind', u'pressur', u'memori', u'text', u'former', u'aim', u'break', u'circuit', u'predictor', u'oper', u'recreat', u'commenc', u'bu', u'through', u'introduc', u'command', u'audio', u'interfac', u'invent', u'gap', u'temperatur', u'medium', u'framework', u'camera', u'monitor', u'buffer']"
319,530350,"[u'encod', u'polypeptid', u'protein', u'fusion', u'gene', u'polynucleotid', u'nucleic', u'vector', u'dna', u'mutant', u'pest', u'sequenc', u'recombin', u'activ', u'acid', u'construct', u'isol', u'variant', u'cell', u'nucleotid', u'express', u'mutat', u'transcript', u'receptor', u'tcr', u'domain', u'produc', u'host', u'pesticid', u'gpcr', u'koff', u'120', u'further', u'site', u'plant', u'tast', u'cleavag', u'novel', u'luminesc', u'insect', u'also', u'transform', u'invent', u'pcr', u'spidroin', u'420', u'ampul', u'0201', u'modifi', u'compris']"
320,257288,"[u'gate', u'drain', u'sourc', u'fin', u'transistor', u'spacer', u'channel', u'region', u'effect', u'undercut', u'graphen', u'semiconductor', u'bitlin', u'dielectr', u'replac', u'form', u'fet', u'bulk', u'strain', u'field', u'finfet', u'mosfet', u'sidewal', u'wordlin', u'structur', u'hard', u'germanium', u'perform', u'method', u'alon', u'underlay', u'etch']"
321,438 14,"[u'measur', u'test', u'unknown', u'determin', u'calcul', u'model', u'evalu', u'monitor', u'correl', u'actual', u'metrolog', u'indic', u'probe', u'calibr', u'valu', u'paramet', u'deviat', u'compar', u'meet', u'tool', u'data', u'detect', u'wafer', u'refer', u'input']"
